"","playerID","yearID","teamID","lgID","G","G_batting","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","G_old","awardID","tie","notes","BA","OBP","1B","SLP","pitcher","var_name","G2"
"1","aaronha01","1958","ML1","NL",153,153,601,109,196,34,4,30,95,4,1,59,49,16,1,0,3,21,153,"Best Fielder At Postion",FALSE,"RF",0.3261231281198,0.988416988416988,128,0.545757071547421,FALSE,0.545757071547421,300283484326400960
"2","aaronha01","1959","ML1","NL",154,154,629,116,223,46,7,39,123,8,0,51,54,17,4,0,9,19,154,"Best Fielder At Postion",FALSE,"RF",0.354531001589825,0.968641114982578,131,0.635930047694754,FALSE,0.635930047694754,316348490636206336
"3","aaronha01","1960","ML1","NL",153,153,590,102,172,20,11,40,126,16,7,60,63,13,2,0,12,8,153,"Best Fielder At Postion",FALSE,"RF",0.291525423728814,0.951219512195122,101,0.566101694915254,FALSE,0.566101694915254,300283484326400960
"4","aaronha01","1963","ML1","NL",161,161,631,121,201,29,4,44,130,31,5,78,94,18,0,0,5,11,161,"TSN All-Star",FALSE,"OF",0.318541996830428,0.982394366197183,124,0.586370839936609,FALSE,0.586370839936609,451447246258894080
"5","aaronha01","1965","ML1","NL",150,150,570,109,181,40,1,32,89,24,4,60,81,10,1,0,8,15,150,"TSN All-Star",FALSE,"OF",0.317543859649123,0.968,108,0.559649122807018,FALSE,0.559649122807018,2.562890625e+17
"6","aaronha01","1967","ATL","NL",155,155,600,113,184,37,3,39,109,17,6,63,97,19,0,0,6,11,155,"TSN All-Star",FALSE,"OF",0.306666666666667,0.976284584980237,105,0.573333333333333,FALSE,0.573333333333333,333160561500390656
"7","aaronha01","1969","ATL","NL",147,147,547,100,164,30,3,44,97,9,10,87,47,19,2,0,3,14,147,"TSN All-Star",FALSE,"OF",0.29981718464351,0.98828125,87,0.606946983546618,FALSE,0.606946983546618,218041257467152160
"8","aaronha01","1970","ATL","NL",150,150,516,103,154,26,1,38,118,9,0,74,63,15,2,0,6,13,150,"TSN All-Star",FALSE,"OF",0.298449612403101,0.974576271186441,89,0.573643410852713,FALSE,0.573643410852713,2.562890625e+17
"9","aaronha01","1971","ATL","NL",139,139,495,95,162,22,3,47,118,1,1,71,58,21,2,0,5,9,139,"TSN All-Star",FALSE,"OF",0.327272727272727,0.979166666666667,90,0.668686868686869,FALSE,0.668686868686869,139353667211683680
"10","abreubo01","2004","PHI","NL",159,159,574,118,173,47,1,30,105,40,5,127,116,10,5,0,7,5,159,"Best Offensive Player At Position",FALSE,"OF",0.301393728222997,0.977564102564103,95,0.543554006968641,FALSE,0.543554006968641,408485828788939520
"11","abreubo01","2005","PHI","NL",162,162,588,104,168,37,1,24,102,31,9,117,134,15,6,0,8,7,162,"Best Fielder At Postion",FALSE,"OF",0.285714285714286,0.973244147157191,106,0.474489795918367,FALSE,0.474489795918367,474373168346071296
"12","alfoned01","1999","NYN","NL",158,158,628,123,191,41,1,27,108,9,2,85,85,2,3,1,9,14,158,"Best Offensive Player At Position",FALSE,"2B",0.304140127388535,0.96875,122,0.501592356687898,FALSE,0.501592356687898,388379855336079616
"13","alfoned01","1999","NYN","NL",158,158,628,123,191,41,1,27,108,9,2,85,85,2,3,1,9,14,158,"TSN All-Star",FALSE,"2B",0.304140127388535,0.96875,122,0.501592356687898,FALSE,0.501592356687898,388379855336079616
"14","allendi01","1972","CHA","AL",148,148,506,90,156,28,5,37,113,19,8,99,126,16,1,0,3,13,148,"TSN All-Star",FALSE,"1B",0.308300395256917,0.988416988416988,86,0.602766798418972,FALSE,0.602766798418972,230193853492166656
"15","allendi01","1974","CHA","AL",128,128,462,84,139,23,1,32,88,7,1,57,89,9,1,0,5,16,128,"TSN All-Star",FALSE,"1B",0.300865800865801,0.975247524752475,83,0.562770562770563,FALSE,0.562770562770563,72057594037927936
"16","alleyge01","1967","PIT","NL",152,152,550,59,158,25,7,6,55,10,5,36,70,5,7,7,4,16,152,"Best Fielder At Postion",FALSE,"SS",0.287272727272727,0.980487804878049,120,0.390909090909091,FALSE,0.390909090909091,284936905588473856
"17","alleyge01","1967","PIT","NL",152,152,550,59,158,25,7,6,55,10,5,36,70,5,7,7,4,16,152,"TSN All-Star",FALSE,"SS",0.287272727272727,0.980487804878049,120,0.390909090909091,FALSE,0.390909090909091,284936905588473856
"18","alomaro01","1995","TOR","AL",130,130,517,71,155,24,7,13,66,30,3,47,45,3,0,6,7,16,130,"Best Fielder At Postion",FALSE,"2B",0.299806576402321,0.966507177033493,111,0.448742746615087,FALSE,0.448742746615087,8.15730721e+16
"19","alomaro01","1996","BAL","AL",153,153,588,132,193,43,4,22,94,17,6,90,65,10,1,8,12,14,153,"Best Fielder At Postion",FALSE,"2B",0.328231292517007,0.959459459459459,124,0.527210884353742,FALSE,0.527210884353742,300283484326400960
"20","alomaro01","1996","BAL","AL",153,153,588,132,193,43,4,22,94,17,6,90,65,10,1,8,12,14,153,"Best Offensive Player At Position",FALSE,"2B",0.328231292517007,0.959459459459459,124,0.527210884353742,FALSE,0.527210884353742,300283484326400960
"21","alomaro01","1996","BAL","AL",153,153,588,132,193,43,4,22,94,17,6,90,65,10,1,8,12,14,153,"TSN All-Star",FALSE,"2B",0.328231292517007,0.959459459459459,124,0.527210884353742,FALSE,0.527210884353742,300283484326400960
"22","alomaro01","1998","BAL","AL",147,147,588,86,166,36,1,14,56,18,5,59,70,3,2,3,5,11,147,"Best Fielder At Postion",FALSE,"2B",0.282312925170068,0.978448275862069,115,0.418367346938776,FALSE,0.418367346938776,218041257467152160
"23","alomaro01","1998","BAL","AL",147,147,588,86,166,36,1,14,56,18,5,59,70,3,2,3,5,11,147,"TSN All-Star",FALSE,"2B",0.282312925170068,0.978448275862069,115,0.418367346938776,FALSE,0.418367346938776,218041257467152160
"24","alomasa02","1990","CLE","AL",132,132,445,60,129,26,2,9,66,4,1,25,46,2,2,5,6,10,132,"Best Fielder At Postion",FALSE,"C",0.289887640449438,0.962962962962963,92,0.417977528089888,FALSE,0.417977528089888,92170395205042176
"25","aloumo01","1997","FLO","NL",150,150,538,88,157,29,5,23,115,9,5,70,85,9,4,0,7,13,150,"Postseason MVP",FALSE,"OF",0.29182156133829,0.970588235294118,100,0.492565055762082,FALSE,0.492565055762082,2.562890625e+17
"26","aloumo01","1998","HOU","NL",159,159,584,104,182,34,5,38,124,11,3,84,87,11,5,0,6,14,159,"Best Offensive Player At Position",FALSE,"OF",0.311643835616438,0.978339350180505,105,0.582191780821918,FALSE,0.582191780821918,408485828788939520
"27","aloumo01","1998","HOU","NL",159,159,584,104,182,34,5,38,124,11,3,84,87,11,5,0,6,14,159,"TSN All-Star",FALSE,"OF",0.311643835616438,0.978339350180505,105,0.582191780821918,FALSE,0.582191780821918,408485828788939520
"28","anderga01","2003","ANA","AL",159,159,638,80,201,49,4,29,116,6,3,31,83,10,0,0,4,15,159,"Best Offensive Player At Position",FALSE,"OF",0.315047021943574,0.983050847457627,119,0.540752351097179,FALSE,0.540752351097179,408485828788939520
"29","anderga01","2003","ANA","AL",159,159,638,80,201,49,4,29,116,6,3,31,83,10,0,0,4,15,159,"TSN All-Star",FALSE,"OF",0.315047021943574,0.983050847457627,119,0.540752351097179,FALSE,0.540752351097179,408485828788939520
"30","aparilu01","1958","CHA","AL",145,145,557,76,148,20,9,2,40,29,6,35,38,2,1,8,3,8,145,"Best Fielder At Postion",FALSE,"SS",0.265709156193896,0.983957219251337,117,0.344703770197487,FALSE,0.344703770197487,195408755062890624
"31","aparilu01","1962","CHA","AL",153,153,581,72,140,23,5,7,40,31,12,32,36,1,1,4,4,11,153,"Best Fielder At Postion",FALSE,"SS",0.240963855421687,0.977401129943503,105,0.333907056798623,FALSE,0.333907056798623,300283484326400960
"32","aparilu01","1963","BAL","AL",146,146,601,73,150,18,8,5,45,40,6,36,35,2,2,6,6,10,146,"TSN All-Star",FALSE,"SS",0.249584026622296,0.969072164948454,119,0.331114808652246,FALSE,0.331114808652246,206453783524884736
"33","aparilu01","1968","CHA","AL",157,157,622,55,164,24,4,4,36,17,11,33,43,3,2,5,2,10,157,"Best Fielder At Postion",FALSE,"SS",0.263665594855305,0.990049751243781,132,0.334405144694534,FALSE,0.334405144694534,369145194573386432
"34","aparilu01","1968","CHA","AL",157,157,622,55,164,24,4,4,36,17,11,33,43,3,2,5,2,10,157,"TSN All-Star",FALSE,"SS",0.263665594855305,0.990049751243781,132,0.334405144694534,FALSE,0.334405144694534,369145194573386432
"35","aparilu01","1970","CHA","AL",146,146,552,86,173,29,3,5,43,8,3,53,34,1,1,5,5,11,146,"Best Fielder At Postion",FALSE,"SS",0.313405797101449,0.978448275862069,136,0.403985507246377,FALSE,0.403985507246377,206453783524884736
"36","aparilu01","1970","CHA","AL",146,146,552,86,173,29,3,5,43,8,3,53,34,1,1,5,5,11,146,"TSN All-Star",FALSE,"SS",0.313405797101449,0.978448275862069,136,0.403985507246377,FALSE,0.403985507246377,206453783524884736
"37","armasto01","1984","BOS","AL",157,157,639,107,171,29,5,43,123,1,3,32,156,9,1,0,7,13,157,"Best Offensive Player At Position",FALSE,"OF",0.267605633802817,0.966824644549763,94,0.530516431924883,FALSE,0.530516431924883,369145194573386432
"38","armasto01","1984","BOS","AL",157,157,639,107,171,29,5,43,123,1,3,32,156,9,1,0,7,13,157,"TSN All-Star",FALSE,"OF",0.267605633802817,0.966824644549763,94,0.530516431924883,FALSE,0.530516431924883,369145194573386432
"39","aurilri01","2001","SFN","NL",156,156,636,114,206,37,5,37,97,1,3,47,83,2,0,3,3,14,156,"Best Offensive Player At Position",FALSE,"SS",0.323899371069182,0.98828125,127,0.572327044025157,FALSE,0.572327044025157,350749278894882816
"40","aurilri01","2001","SFN","NL",156,156,636,114,206,37,5,37,97,1,3,47,83,2,0,3,3,14,156,"TSN All-Star",FALSE,"SS",0.323899371069182,0.98828125,127,0.572327044025157,FALSE,0.572327044025157,350749278894882816
"41","avilaal01","2011","DET","AL",141,141,464,63,137,33,4,19,82,3,1,73,131,9,3,3,8,8,141,"Best Offensive Player At Position",FALSE,"C",0.295258620689655,0.963800904977376,81,0.506465517241379,FALSE,0.506465517241379,156225851787813920
"42","aybarer01","2011","LAA","AL",143,143,556,71,155,33,8,10,59,30,6,31,68,1,6,9,3,13,143,"Best Fielder At Postion",FALSE,"SS",0.278776978417266,0.984615384615385,104,0.420863309352518,FALSE,0.420863309352518,174859124550883200
"43","baergca01","1993","CLE","AL",154,154,624,105,200,28,6,21,114,15,4,34,68,7,6,3,13,17,154,"Best Offensive Player At Position",FALSE,"2B",0.320512820512821,0.948616600790514,145,0.485576923076923,FALSE,0.485576923076923,316348490636206336
"44","baergca01","1993","CLE","AL",154,154,624,105,200,28,6,21,114,15,4,34,68,7,6,3,13,17,154,"TSN All-Star",FALSE,"2B",0.320512820512821,0.948616600790514,145,0.485576923076923,FALSE,0.485576923076923,316348490636206336
"45","baergca01","1995","CLE","AL",135,135,557,87,175,28,2,15,90,11,2,35,31,6,3,0,5,15,135,"TSN All-Star",FALSE,"2B",0.314183123877917,0.977064220183486,130,0.452423698384201,FALSE,0.452423698384201,110324037687890624
"46","baineha01","1985","CHA","AL",160,160,640,86,198,29,3,22,113,1,1,42,89,8,1,0,10,23,160,"TSN All-Star",FALSE,"OF",0.309375,0.960159362549801,144,0.4671875,FALSE,0.4671875,4.294967296e+17
"47","baineha01","1988","CHA","AL",158,158,599,55,166,39,1,13,81,0,0,67,109,14,1,0,7,21,158,"TSN All-Star",FALSE,"DH",0.277128547579299,0.970954356846473,113,0.410684474123539,FALSE,0.410684474123539,388379855336079616
"48","bakerdu01","1980","LAN","NL",153,153,579,80,170,26,4,29,97,12,10,43,66,4,3,1,12,11,153,"Best Offensive Player At Position",FALSE,"OF",0.293609671848014,0.947368421052632,111,0.50259067357513,FALSE,0.50259067357513,300283484326400960
"49","bakerdu01","1980","LAN","NL",153,153,579,80,170,26,4,29,97,12,10,43,66,4,3,1,12,11,153,"TSN All-Star",FALSE,"OF",0.293609671848014,0.947368421052632,111,0.50259067357513,FALSE,0.50259067357513,300283484326400960
"50","bandosa01","1973","OAK","AL",162,162,592,97,170,32,3,29,98,4,2,82,84,5,4,6,5,13,162,"TSN All-Star",FALSE,"3B",0.287162162162162,0.980842911877395,106,0.498310810810811,FALSE,0.498310810810811,474373168346071296
"51","barfije01","1986","TOR","AL",158,158,589,107,170,35,2,40,108,8,8,69,146,5,8,0,5,9,158,"Best Fielder At Postion",FALSE,"OF",0.288624787775891,0.98015873015873,93,0.558573853989813,FALSE,0.558573853989813,388379855336079616
"52","barfije01","1986","TOR","AL",158,158,589,107,170,35,2,40,108,8,8,69,146,5,8,0,5,9,158,"Best Offensive Player At Position",FALSE,"OF",0.288624787775891,0.98015873015873,93,0.558573853989813,FALSE,0.558573853989813,388379855336079616
"53","barfije01","1987","TOR","AL",159,159,590,89,155,25,3,28,84,3,5,58,141,7,3,1,2,13,159,"Best Fielder At Postion",FALSE,"OF",0.26271186440678,0.990825688073395,99,0.457627118644068,FALSE,0.457627118644068,408485828788939520
"54","barremi01","2005","CHN","NL",133,133,424,48,117,32,3,16,61,0,3,40,61,3,7,2,4,7,133,"Best Offensive Player At Position",FALSE,"C",0.275943396226415,0.976190476190476,66,0.47877358490566,FALSE,0.47877358490566,97906861202319840
"55","batteea01","1960","WS1","AL",137,137,466,49,126,24,2,15,60,4,5,48,68,5,8,4,4,15,137,"Best Fielder At Postion",FALSE,"C",0.270386266094421,0.978494623655914,85,0.427038626609442,FALSE,0.427038626609442,124097929967680320
"56","batteea01","1961","MIN","AL",133,133,460,70,139,24,1,17,55,3,3,53,66,3,3,5,1,18,133,"Best Fielder At Postion",FALSE,"C",0.302173913043478,0.994897959183674,97,0.469565217391304,FALSE,0.469565217391304,97906861202319840
"57","batteea01","1962","MIN","AL",148,148,522,58,146,20,3,11,57,0,0,57,48,3,0,8,4,20,148,"Best Fielder At Postion",FALSE,"C",0.279693486590038,0.980676328502415,112,0.39272030651341,FALSE,0.39272030651341,230193853492166656
"58","batteea01","1962","MIN","AL",148,148,522,58,146,20,3,11,57,0,0,57,48,3,0,8,4,20,148,"TSN All-Star",FALSE,"C",0.279693486590038,0.980676328502415,112,0.39272030651341,FALSE,0.39272030651341,230193853492166656
"59","baylodo01","1979","CAL","AL",162,162,628,120,186,33,3,36,139,22,12,71,51,6,11,0,12,10,162,"TSN All-Star",FALSE,"DH",0.296178343949045,0.957142857142857,114,0.530254777070064,FALSE,0.530254777070064,474373168346071296
"60","beckegl01","1968","CHN","NL",155,155,643,98,189,28,4,4,37,8,4,31,20,0,2,5,4,6,155,"Best Fielder At Postion",FALSE,"2B",0.29393468118196,0.982300884955752,153,0.368584758942457,FALSE,0.368584758942457,333160561500390656
"61","beckegl01","1969","CHN","NL",131,131,543,69,158,22,1,1,37,6,0,24,24,0,6,4,5,14,131,"TSN All-Star",FALSE,"2B",0.29097605893186,0.974093264248705,134,0.340699815837937,FALSE,0.340699815837937,86730203469006240
"62","beckegl01","1970","CHN","NL",143,143,591,99,170,15,6,3,36,4,1,32,22,0,0,6,3,13,143,"TSN All-Star",FALSE,"2B",0.287648054145516,0.985365853658537,146,0.348561759729272,FALSE,0.348561759729272,174859124550883200
"63","belanma01","1969","BAL","AL",150,150,530,76,152,17,4,2,50,14,6,53,54,5,2,4,5,13,150,"Best Fielder At Postion",FALSE,"SS",0.286792452830189,0.976415094339623,129,0.345283018867925,FALSE,0.345283018867925,2.562890625e+17
"64","belanma01","1971","BAL","AL",150,150,500,67,133,19,4,0,35,10,8,73,48,6,7,6,4,9,150,"Best Fielder At Postion",FALSE,"SS",0.266,0.981566820276498,110,0.32,FALSE,0.32,2.562890625e+17
"65","bellbu01","1979","TEX","AL",162,162,670,89,200,42,3,18,101,5,4,30,45,4,3,7,10,16,162,"Best Fielder At Postion",FALSE,"3B",0.298507462686567,0.958847736625514,137,0.450746268656716,FALSE,0.450746268656716,474373168346071296
"66","bellbu01","1980","TEX","AL",129,129,490,76,161,24,4,17,83,3,1,40,39,11,0,4,0,16,129,"Best Fielder At Postion",FALSE,"3B",0.328571428571429,1,116,0.497959183673469,FALSE,0.497959183673469,76686282021340160
"67","bellbu01","1982","TEX","AL",148,148,537,62,159,27,2,13,67,5,4,70,50,8,2,0,5,13,148,"Best Fielder At Postion",FALSE,"3B",0.29608938547486,0.978813559322034,117,0.426443202979516,FALSE,0.426443202979516,230193853492166656
"68","bellbu01","1983","TEX","AL",156,156,618,75,171,35,3,14,66,3,5,50,48,5,4,0,6,24,156,"Best Fielder At Postion",FALSE,"3B",0.276699029126214,0.974025974025974,119,0.411003236245955,FALSE,0.411003236245955,350749278894882816
"69","bellbu01","1984","TEX","AL",148,148,553,88,174,36,5,11,83,2,1,63,54,8,3,2,9,21,148,"Best Fielder At Postion",FALSE,"3B",0.314647377938517,0.963855421686747,122,0.45750452079566,FALSE,0.45750452079566,230193853492166656
"70","bellbu01","1984","TEX","AL",148,148,553,88,174,36,5,11,83,2,1,63,54,8,3,2,9,21,148,"Best Offensive Player At Position",FALSE,"3B",0.314647377938517,0.963855421686747,122,0.45750452079566,FALSE,0.45750452079566,230193853492166656
"71","bellbu01","1984","TEX","AL",148,148,553,88,174,36,5,11,83,2,1,63,54,8,3,2,9,21,148,"TSN All-Star",FALSE,"3B",0.314647377938517,0.963855421686747,122,0.45750452079566,FALSE,0.45750452079566,230193853492166656
"72","belleal01","1995","CLE","AL",143,143,546,121,173,52,1,50,126,5,2,73,80,5,6,0,4,24,143,"Best Offensive Player At Position",FALSE,"OF",0.316849816849817,0.984375,70,0.69047619047619,FALSE,0.69047619047619,174859124550883200
"73","belleal01","1995","CLE","AL",143,143,546,121,173,52,1,50,126,5,2,73,80,5,6,0,4,24,143,"TSN All-Star",FALSE,"OF",0.316849816849817,0.984375,70,0.69047619047619,FALSE,0.69047619047619,174859124550883200
"74","belleal01","1996","CLE","AL",158,158,602,124,187,38,3,48,148,11,0,99,87,15,7,0,7,20,158,"Best Offensive Player At Position",FALSE,"OF",0.31063122923588,0.976666666666667,98,0.622923588039867,FALSE,0.622923588039867,388379855336079616
"75","belleal01","1996","CLE","AL",158,158,602,124,187,38,3,48,148,11,0,99,87,15,7,0,7,20,158,"TSN All-Star",FALSE,"OF",0.31063122923588,0.976666666666667,98,0.622923588039867,FALSE,0.622923588039867,388379855336079616
"76","bellge02","1985","TOR","AL",157,157,607,87,167,28,6,28,95,21,6,43,90,6,8,0,8,8,157,"Best Offensive Player At Position",FALSE,"OF",0.275123558484349,0.964601769911504,105,0.479406919275124,FALSE,0.479406919275124,369145194573386432
"77","bellge02","1986","TOR","AL",159,159,641,101,198,38,6,31,108,7,8,41,62,3,2,0,6,15,159,"Best Offensive Player At Position",FALSE,"OF",0.308892355694228,0.975708502024291,123,0.53198127925117,FALSE,0.53198127925117,408485828788939520
"78","bellge02","1986","TOR","AL",159,159,641,101,198,38,6,31,108,7,8,41,62,3,2,0,6,15,159,"TSN All-Star",FALSE,"OF",0.308892355694228,0.975708502024291,123,0.53198127925117,FALSE,0.53198127925117,408485828788939520
"79","bellge02","1987","TOR","AL",156,156,610,111,188,32,4,47,134,5,1,39,75,9,7,0,9,17,156,"Best Offensive Player At Position",FALSE,"OF",0.308196721311475,0.962962962962963,105,0.604918032786885,FALSE,0.604918032786885,350749278894882816
"80","bellge02","1987","TOR","AL",156,156,610,111,188,32,4,47,134,5,1,39,75,9,7,0,9,17,156,"TSN All-Star",FALSE,"OF",0.308196721311475,0.962962962962963,105,0.604918032786885,FALSE,0.604918032786885,350749278894882816
"81","beltrad01","2004","LAN","NL",156,156,598,104,200,32,0,48,121,7,2,53,87,9,2,0,4,15,156,"Best Offensive Player At Position",FALSE,"3B",0.334448160535117,0.984555984555985,120,0.62876254180602,FALSE,0.62876254180602,350749278894882816
"82","beltrad01","2007","SEA","AL",149,149,595,87,164,41,2,26,99,14,2,38,104,2,2,0,4,18,149,"Best Fielder At Postion",FALSE,"3B",0.27563025210084,0.980769230769231,95,0.482352941176471,FALSE,0.482352941176471,242935032749128800
"83","beltrad01","2008","SEA","AL",143,143,556,74,148,29,1,25,77,8,2,50,90,10,2,0,4,11,143,"Best Fielder At Postion",FALSE,"3B",0.266187050359712,0.980392156862745,93,0.456834532374101,FALSE,0.456834532374101,174859124550883200
"84","beltrad01","2011","TEX","AL",124,124,487,82,144,33,0,32,105,1,1,25,53,0,5,0,8,13,124,"Best Fielder At Postion",FALSE,"3B",0.295687885010267,0.956043956043956,79,0.560574948665298,FALSE,0.560574948665298,55895067029733376
"85","beltrad01","2011","TEX","AL",124,124,487,82,144,33,0,32,105,1,1,25,53,0,5,0,8,13,124,"Best Offensive Player At Position",FALSE,"3B",0.295687885010267,0.956043956043956,79,0.560574948665298,FALSE,0.560574948665298,55895067029733376
"86","beltrca01","2006","NYN","NL",140,140,510,127,140,38,1,41,116,18,3,95,99,6,4,1,7,6,140,"Best Fielder At Postion",FALSE,"OF",0.274509803921569,0.971544715447154,60,0.594117647058824,FALSE,0.594117647058824,1.475789056e+17
"87","beltrca01","2006","NYN","NL",140,140,510,127,140,38,1,41,116,18,3,95,99,6,4,1,7,6,140,"Best Offensive Player At Position",FALSE,"OF",0.274509803921569,0.971544715447154,60,0.594117647058824,FALSE,0.594117647058824,1.475789056e+17
"88","beltrca01","2006","NYN","NL",140,140,510,127,140,38,1,41,116,18,3,95,99,6,4,1,7,6,140,"TSN All-Star",FALSE,"OF",0.274509803921569,0.971544715447154,60,0.594117647058824,FALSE,0.594117647058824,1.475789056e+17
"89","beltrca01","2007","NYN","NL",144,144,554,93,153,33,3,33,112,23,2,69,111,10,2,1,10,8,144,"Best Fielder At Postion",FALSE,"OF",0.276173285198556,0.957264957264957,84,0.525270758122744,FALSE,0.525270758122744,184884258895036416
"90","beltrca01","2007","NYN","NL",144,144,554,93,153,33,3,33,112,23,2,69,111,10,2,1,10,8,144,"Best Offensive Player At Position",FALSE,"OF",0.276173285198556,0.957264957264957,84,0.525270758122744,FALSE,0.525270758122744,184884258895036416
"91","beltrca01","2008","NYN","NL",161,161,606,116,172,40,5,27,112,25,3,92,96,13,1,1,6,11,161,"Best Fielder At Postion",FALSE,"OF",0.283828382838284,0.977859778597786,100,0.5,FALSE,0.5,451447246258894080
"92","benchjo01","1968","CIN","NL",154,154,564,67,155,40,2,15,82,1,5,31,96,8,2,2,8,14,154,"Best Fielder At Postion",FALSE,"C",0.274822695035461,0.959183673469388,98,0.432624113475177,FALSE,0.432624113475177,316348490636206336
"93","benchjo01","1968","CIN","NL",154,154,564,67,155,40,2,15,82,1,5,31,96,8,2,2,8,14,154,"TSN All-Star",FALSE,"C",0.274822695035461,0.959183673469388,98,0.432624113475177,FALSE,0.432624113475177,316348490636206336
"94","benchjo01","1969","CIN","NL",148,148,532,83,156,23,1,26,90,6,6,49,86,7,4,0,7,7,148,"Best Fielder At Postion",FALSE,"C",0.293233082706767,0.967592592592593,106,0.486842105263158,FALSE,0.486842105263158,230193853492166656
"95","benchjo01","1969","CIN","NL",148,148,532,83,156,23,1,26,90,6,6,49,86,7,4,0,7,7,148,"TSN All-Star",FALSE,"C",0.293233082706767,0.967592592592593,106,0.486842105263158,FALSE,0.486842105263158,230193853492166656
"96","benchjo01","1970","CIN","NL",158,158,605,97,177,35,4,45,148,5,2,54,102,9,0,1,11,12,158,"Best Fielder At Postion",FALSE,"C",0.292561983471074,0.954545454545455,93,0.586776859504132,FALSE,0.586776859504132,388379855336079616
"97","benchjo01","1970","CIN","NL",158,158,605,97,177,35,4,45,148,5,2,54,102,9,0,1,11,12,158,"TSN All-Star",FALSE,"C",0.292561983471074,0.954545454545455,93,0.586776859504132,FALSE,0.586776859504132,388379855336079616
"98","benchjo01","1971","CIN","NL",149,149,562,80,134,19,2,27,61,2,1,49,83,7,0,0,2,20,149,"Best Fielder At Postion",FALSE,"C",0.238434163701068,0.989189189189189,86,0.423487544483986,FALSE,0.423487544483986,242935032749128800
"99","benchjo01","1972","CIN","NL",147,147,538,87,145,22,2,40,125,6,6,100,84,23,2,0,12,18,147,"Best Fielder At Postion",FALSE,"C",0.269516728624535,0.953667953667954,81,0.54089219330855,FALSE,0.54089219330855,218041257467152160
"100","benchjo01","1972","CIN","NL",147,147,538,87,145,22,2,40,125,6,6,100,84,23,2,0,12,18,147,"TSN All-Star",FALSE,"C",0.269516728624535,0.953667953667954,81,0.54089219330855,FALSE,0.54089219330855,218041257467152160
"101","benchjo01","1973","CIN","NL",152,152,557,83,141,17,3,25,104,4,1,83,83,14,0,1,10,22,152,"Best Fielder At Postion",FALSE,"C",0.253141831238779,0.957264957264957,96,0.429084380610413,FALSE,0.429084380610413,284936905588473856
"102","benchjo01","1973","CIN","NL",152,152,557,83,141,17,3,25,104,4,1,83,83,14,0,1,10,22,152,"TSN All-Star",FALSE,"C",0.253141831238779,0.957264957264957,96,0.429084380610413,FALSE,0.429084380610413,284936905588473856
"103","benchjo01","1974","CIN","NL",160,160,621,108,174,38,2,33,129,5,4,80,90,15,3,0,4,13,160,"Best Fielder At Postion",FALSE,"C",0.280193236714976,0.984674329501916,101,0.507246376811594,FALSE,0.507246376811594,4.294967296e+17
"104","benchjo01","1974","CIN","NL",160,160,621,108,174,38,2,33,129,5,4,80,90,15,3,0,4,13,160,"TSN All-Star",FALSE,"C",0.280193236714976,0.984674329501916,101,0.507246376811594,FALSE,0.507246376811594,4.294967296e+17
"105","benchjo01","1975","CIN","NL",142,142,530,83,150,39,1,28,110,11,0,65,108,12,2,0,8,12,142,"Best Fielder At Postion",FALSE,"C",0.283018867924528,0.964444444444444,82,0.518867924528302,FALSE,0.518867924528302,165312903998914816
"106","benchjo01","1975","CIN","NL",142,142,530,83,150,39,1,28,110,11,0,65,108,12,2,0,8,12,142,"TSN All-Star",FALSE,"C",0.283018867924528,0.964444444444444,82,0.518867924528302,FALSE,0.518867924528302,165312903998914816
"107","benchjo01","1976","CIN","NL",135,135,465,62,109,24,1,16,74,13,2,81,95,6,2,0,4,9,135,"Postseason MVP",FALSE,"C",0.234408602150538,0.979591836734694,68,0.393548387096774,FALSE,0.393548387096774,110324037687890624
"108","benchjo01","1976","CIN","NL",135,135,465,62,109,24,1,16,74,13,2,81,95,6,2,0,4,9,135,"Best Fielder At Postion",FALSE,"C",0.234408602150538,0.979591836734694,68,0.393548387096774,FALSE,0.393548387096774,110324037687890624
"109","benchjo01","1977","CIN","NL",142,142,494,67,136,34,2,31,109,2,4,58,95,8,1,0,7,10,142,"Best Fielder At Postion",FALSE,"C",0.275303643724696,0.965346534653465,69,0.540485829959514,FALSE,0.540485829959514,165312903998914816
"110","berkmla01","2006","HOU","NL",152,152,536,95,169,29,0,45,136,3,2,98,106,22,4,0,8,11,152,"TSN All-Star",TRUE,"OF",0.315298507462687,0.971326164874552,95,0.621268656716418,FALSE,0.621268656716418,284936905588473856
"111","bernato01","1986","CLE","AL",146,146,562,88,169,28,4,17,73,17,8,53,77,5,6,7,8,6,146,"TSN All-Star",FALSE,"2B",0.300711743772242,0.966101694915254,120,0.455516014234875,FALSE,0.455516014234875,206453783524884736
"112","berryke01","1970","CHA","AL",141,141,463,45,128,12,2,7,50,6,4,43,61,10,6,1,2,19,141,"Best Fielder At Postion",FALSE,"OF",0.27645788336933,0.988826815642458,107,0.356371490280778,FALSE,0.356371490280778,156225851787813920
"113","bicheda01","1995","COL","NL",139,139,579,102,197,38,2,40,128,13,9,22,96,5,4,0,7,16,139,"Best Offensive Player At Position",FALSE,"OF",0.340241796200345,0.969565217391304,117,0.620034542314335,FALSE,0.620034542314335,139353667211683680
